"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.009219838E1,1.241761446E-2,3.923726082E-2,-8.786582947E-2
2.010221797E1,1.777434349E-2,2.485072613E-2,-1.827335358E-2
2.011223562E1,2.729588747E-2,1.452916861E-2,-1.749038696E-3
2.012225521E1,-9.428262711E-4,8.613824844E-3,-1.850318909E-2
2.013227479E1,-3.796291351E-2,-4.220306873E-3,-2.083683014E-2
2.014228031E1,-1.091426611E-2,-1.452708244E-2,-6.661415100E-3
2.015229990E1,1.061421633E-2,-8.135199547E-3,2.374172211E-2
2.016231948E1,-4.145264626E-3,-1.121860743E-2,3.006649017E-2
2.017235792E1,4.397273064E-3,-1.393431425E-2,5.512142181E-2
2.018237750E1,1.783782244E-2,1.163971424E-2,2.092266083E-2
2.019239708E1,7.872939110E-3,2.553248405E-2,6.200790405E-3
2.020241161E1,3.195881844E-3,3.039729595E-2,-1.054573059E-2
2.021243120E1,-3.375768661E-3,1.685023308E-2,-3.400421143E-2
2.022245078E1,-5.046069622E-3,-5.617737770E-3,-7.600784302E-3
2.023246370E1,-9.229779243E-3,-1.600283384E-2,-7.551193237E-3
2.024248328E1,2.619981766E-3,-4.034137726E-2,-7.532119751E-3
2.025250286E1,-7.268011570E-3,-1.985865831E-2,-5.016326904E-4
2.026250474E1,1.725733280E-3,-2.606719732E-2,6.360054016E-3
2.027252432E1,1.041358709E-2,-2.301663160E-2,-1.753139496E-2
2.028254391E1,1.214206219E-2,-5.885064602E-3,-1.040267944E-2
2.029256500E1,-4.065036774E-5,1.604259014E-3,3.689765930E-3
2.030258458E1,-2.453029156E-3,2.356278896E-2,-2.006721497E-2
2.031260417E1,6.889700890E-3,2.202874422E-2,-2.926635742E-2
2.032262896E1,-2.597749233E-3,2.998554707E-2,-3.123474121E-2
2.033264854E1,-1.423466206E-2,2.593857050E-2,4.491806030E-3
2.034266813E1,-2.821886539E-2,1.258134842E-2,-4.072189331E-4
2.035269292E1,-2.297574282E-2,1.797437668E-3,-1.698684692E-2
2.036271250E1,-2.478456497E-2,-6.448805332E-3,9.094238281E-3
2.037273208E1,-2.196282148E-2,-1.235532761E-2,2.530193329E-2
2.038275521E1,-2.133250237E-4,3.085553646E-3,3.585815430E-3
2.039277479E1,1.669120789E-2,6.589174271E-3,-1.539230347E-2
2.040279438E1,2.698361874E-3,1.024717093E-2,3.633499146E-3
2.041282870E1,1.959204674E-2,2.315950394E-2,1.056385040E-2
2.042284828E1,1.485496759E-2,1.221495867E-2,1.265239716E-2
2.043286786E1,-3.769040108E-3,1.081526279E-2,2.939224243E-3
2.044287505E1,-1.244992018E-2,1.639389992E-2,-1.900672913E-3
2.045289464E1,-1.616370678E-2,1.987922192E-2,-1.911163330E-3
2.046291422E1,-1.284152269E-2,1.147407293E-2,-2.547550201E-2
2.047293135E1,-2.442538738E-3,-3.780484200E-3,8.039474487E-4
2.048295094E1,2.759933472E-3,-9.360730648E-3,-6.331443787E-3
2.049297047E1,5.112886429E-3,-2.872884274E-3,-1.100063324E-2
2.050298745E1,4.478096962E-4,3.570914268E-3,-3.206062317E-2
2.051300698E1,-6.132125854E-3,-4.166960716E-3,-1.507377625E-2
2.052302656E1,1.817280054E-2,-1.455265284E-2,6.308555603E-3
2.053306260E1,2.099817991E-2,-6.921947002E-3,3.666687012E-2
2.054308219E1,4.650056362E-3,-7.110476494E-3,5.231761932E-2
2.055310172E1,1.175564528E-2,-4.838466644E-3,2.061176300E-2
2.056309984E1,2.112448215E-3,-8.839905262E-3,-2.697944641E-2
2.057311943E1,-9.569346905E-3,-2.833604813E-4,-4.074096680E-2
2.058313901E1,-1.856142282E-2,-8.133590221E-3,-1.186752319E-2
2.059316927E1,-2.029824257E-2,-2.332431078E-2,2.590751648E-2
2.060318880E1,-1.060134172E-2,-1.292872429E-2,5.827045441E-2
2.061320844E1,1.081347466E-2,-9.772598743E-3,2.417945862E-2
2.062322000E1,8.948087692E-3,1.100003719E-2,-5.863761902E-2
2.063323958E1,1.673811674E-2,2.163767815E-3,-8.343505859E-2
2.064325917E1,1.657450199E-2,3.840368986E-2,-5.605316162E-2
2.065329630E1,3.876167536E-2,1.666134596E-2,3.193378448E-2
2.066331589E1,2.202910185E-2,-1.004421711E-2,5.006980896E-2
2.067333542E1,-3.513038158E-3,-1.057475805E-2,-7.428169250E-3
2.068334708E1,-2.969181538E-2,-1.764243841E-2,-8.267879486E-2
2.069336661E1,-2.603220940E-2,-3.632152081E-2,-9.068202972E-2
2.070338625E1,-5.296230316E-3,-3.907817602E-2,-6.563282013E-2
2.071340630E1,3.883886337E-2,-4.067111015E-2,-1.520442963E-2
2.072342588E1,4.407179356E-2,-4.345536232E-2,4.366111755E-2
2.073344547E1,2.751243114E-2,-2.076119184E-2,6.380367279E-2
2.074346854E1,3.452360630E-3,-1.037991047E-2,7.178401947E-2
2.075348812E1,-2.055448294E-2,2.332925797E-4,7.964801788E-2
2.076350766E1,-4.640763998E-2,2.745598555E-2,4.739475250E-2
2.077350146E1,-4.798156023E-2,5.019789934E-2,2.753067017E-2
2.078352104E1,-3.286528587E-2,5.011159182E-2,-3.665924072E-3
2.079354063E1,-2.242243290E-2,3.945958614E-2,-8.319854736E-3
2.080357812E1,1.883506775E-4,3.938543797E-2,-4.573535919E-2
2.081359771E1,1.314437389E-2,3.743171692E-2,-2.832794189E-2
2.082361729E1,1.842975616E-3,2.838355303E-2,2.879142761E-3
2.083364104E1,1.147192717E-2,1.220440865E-2,-8.856773376E-3
2.084366063E1,4.150152206E-3,-2.044397593E-2,-3.959655762E-3
2.085368021E1,5.954146385E-3,-1.482778788E-2,5.544662476E-3
2.086369271E1,6.930828094E-4,-1.188504696E-2,7.808685303E-3
2.087371224E1,-3.752571344E-2,-1.888585091E-2,3.824043274E-2
2.088373188E1,-2.589237690E-2,-1.613360643E-2,3.991889954E-2
2.089374323E1,-1.706957817E-2,-2.273809910E-2,2.979183197E-2
2.090376281E1,-2.194267511E-2,-2.442657948E-2,2.694034576E-2
2.091378240E1,-7.556796074E-3,-2.335840464E-2,-8.770942688E-3
2.092380365E1,1.605355740E-2,-1.733773947E-2,-1.089954376E-2
2.093382318E1,2.460455894E-2,-2.322524786E-2,1.051330566E-2
2.094384281E1,2.369922400E-2,-1.514732838E-2,-8.469581604E-3
2.095387094E1,2.056705952E-2,-2.604603767E-3,-2.243041992E-2
2.096389052E1,1.974296570E-2,9.518742561E-3,-3.382873535E-2
2.097391005E1,-2.195119858E-3,1.165497303E-2,9.082794189E-3
2.098393214E1,-1.192593575E-2,3.027492762E-2,3.480529785E-2
2.099395172E1,-6.299018860E-4,3.922832012E-2,3.582954407E-3
2.100397130E1,-1.071077585E-2,1.988434792E-2,-1.212120056E-3
2.101400750E1,9.943306446E-3,2.209424973E-2,-1.769733429E-2
2.102402714E1,1.398557425E-2,1.495015621E-2,-3.388595581E-2
2.103404667E1,1.729547977E-3,1.178443432E-3,-1.680183411E-2
2.104404401E1,-1.279288530E-2,4.381954670E-3,4.723548889E-3
2.105406359E1,-8.563756943E-3,7.698237896E-3,-2.120113373E-2
2.106408318E1,-4.494547844E-3,5.776226521E-3,3.452301025E-4
2.107412010E1,-2.477109432E-3,6.080150604E-3,2.389335632E-2
2.108413974E1,1.620346308E-2,6.475627422E-3,3.765392303E-2
2.109415927E1,2.261364460E-2,9.912073612E-3,2.298450470E-2
2.110416161E1,1.496988535E-2,6.985127926E-3,-7.842063904E-3
2.111418120E1,1.205372810E-2,2.430856228E-3,-2.783775330E-3
2.112420078E1,2.741813660E-5,9.982228279E-3,9.292602539E-3
2.113420854E1,-7.066369057E-3,-8.869409561E-3,-1.888751984E-2
2.114422812E1,-2.838844061E-2,-1.601099968E-3,-3.720188141E-2
2.115424771E1,-9.238183498E-3,-2.264785767E-2,-3.872013092E-2
2.116427677E1,4.686772823E-3,-3.183484077E-2,-2.612209320E-2
2.117429635E1,1.533567905E-3,-2.004092932E-2,-1.849651337E-2
2.118431594E1,-1.416802406E-3,-2.282476425E-2,-3.949165344E-3
2.119434661E1,-4.158675671E-3,-2.571868896E-2,7.996559143E-3
2.120436620E1,2.703428268E-3,-2.164894342E-2,-3.805160522E-3
2.121438578E1,7.096827030E-3,-2.225226164E-2,-8.337020874E-3
2.122441073E1,1.157677174E-2,-2.039021254E-2,-3.160858154E-2
2.123443031E1,2.109766006E-3,-1.921951771E-3,-1.443862915E-2
2.124444990E1,1.390033960E-2,-7.261991501E-3,-1.168251038E-2
2.125444531E1,-2.977788448E-3,6.326198578E-3,-1.604747772E-2
2.126446490E1,-1.234757900E-2,-1.097160578E-2,-3.210544586E-2
2.127448443E1,-5.081117153E-3,4.978895187E-3,-5.519866943E-3
2.128451609E1,6.622612476E-3,1.830822229E-2,1.355171204E-2
2.129453568E1,6.463229656E-3,2.184128761E-2,2.758884430E-2
2.130455526E1,-1.750928164E-2,1.344984770E-2,1.782417297E-2
2.131457536E1,-1.301777363E-2,3.139340878E-2,5.885124207E-3
2.132459495E1,-1.323854923E-2,3.991848230E-2,-1.288509369E-2
2.133461453E1,9.751915932E-4,2.721899748E-2,-7.771492004E-3
2.134464021E1,8.142650127E-3,3.341478109E-2,-7.451057434E-3
2.135465979E1,1.527422667E-2,1.571691036E-2,-9.509086609E-3
2.136467938E1,1.522898674E-2,-8.958518505E-3,-3.509426117E-2
2.137470562E1,8.074939251E-3,-9.733557701E-3,-2.494716644E-2
2.138472521E1,3.337800503E-3,-5.578517914E-3,-1.024341583E-2
2.139474479E1,-1.334506273E-2,-1.802754402E-2,-9.930610657E-3
2.140475120E1,-2.039891481E-2,-3.277111053E-2,-2.577781677E-3
2.141477078E1,5.779564381E-3,-1.655805111E-2,4.673004150E-3
2.142479036E1,1.289880276E-2,-2.149707079E-2,-2.281188965E-3
2.143481797E1,7.901430130E-3,-2.126997709E-2,5.030632019E-3
2.144483755E1,1.256942749E-2,-1.624262333E-2,1.694774628E-2
2.145485708E1,7.311701775E-4,-1.830399036E-3,2.396774292E-2
2.146486469E1,-1.399695873E-3,7.172286510E-3,-4.483222961E-3
2.147488427E1,1.996505260E-2,-8.199095726E-3,1.690864563E-2
2.148490385E1,2.618181705E-2,-7.456779480E-3,3.549003601E-2
2.149491427E1,1.080727577E-2,7.340848446E-3,-7.472991943E-3
2.150493380E1,4.636049271E-4,3.823459148E-3,-4.964160919E-2
2.151495328E1,-1.882511377E-2,-3.615260124E-3,-4.628562927E-2
2.152497984E1,-2.781724930E-2,3.099799156E-3,1.353931427E-2
2.153499932E1,-1.098906994E-2,-7.489204407E-3,7.699489594E-2
2.154501880E1,3.157734871E-3,-2.788966894E-2,1.016635895E-1
2.155503760E1,1.753342152E-2,-2.148485184E-2,-1.760673523E-2
2.156505708E1,-2.746760845E-3,1.465332508E-2,-8.288478851E-2
2.157507656E1,-2.023667097E-2,3.751140833E-2,-9.748363495E-2
2.158508880E1,1.598536968E-2,2.436369658E-2,-1.303195953E-2
2.159510828E1,4.074186087E-2,6.270408630E-4,9.333419800E-2
2.160512776E1,4.781061411E-2,7.078409195E-3,8.479309082E-2
2.161517302E1,8.981823921E-4,2.103269100E-3,-4.125690460E-2
2.162519255E1,-3.698372841E-2,3.000795841E-3,-1.085252762E-1
2.163521203E1,-4.040712118E-2,-1.704210043E-2,-9.690284729E-2
2.164522385E1,-2.201831341E-2,-3.041327000E-2,-4.078006744E-2
2.165524339E1,5.688369274E-3,-3.307801485E-2,3.312206268E-2
2.166526292E1,2.064073086E-2,-2.490407228E-2,8.683013916E-2
2.167527203E1,6.410837173E-3,6.785213947E-3,1.019449234E-1
2.168529151E1,3.967702389E-3,1.754182577E-2,1.051034927E-1
2.169531099E1,-7.531702518E-3,3.835636377E-2,6.593418121E-2
2.170533469E1,-3.770416975E-2,5.278295279E-2,2.516746521E-2
2.171535417E1,-4.387205839E-2,5.366176367E-2,-7.774353027E-3
2.172537370E1,-2.378708124E-2,3.851336241E-2,-1.891517639E-2
2.173540469E1,-1.094949245E-2,2.132266760E-2,-1.808166504E-2
2.174542422E1,8.891046047E-3,1.357185841E-2,-2.669525146E-2
2.175544370E1,-2.142608166E-3,-1.532077789E-3,-9.305953979E-3
2.176545875E1,1.729816198E-2,-1.669275761E-2,2.422428131E-2
2.177547828E1,1.000189781E-2,-3.436613083E-2,1.710033417E-2
2.178549781E1,9.854853153E-3,-4.484617710E-2,2.891159058E-2
2.179551646E1,-2.158880234E-3,-4.824662209E-2,2.167034149E-2
2.180553599E1,-9.171426296E-3,-3.515565395E-2,-1.369953156E-2
2.181555552E1,-2.259743214E-2,-3.207051754E-2,-2.494525909E-2
2.182556875E1,-7.277607918E-3,-1.760649681E-2,-1.247882843E-2
2.183558823E1,-6.012260914E-3,-1.547265053E-2,-2.589225769E-3
2.184560771E1,-1.220703125E-4,-3.209936619E-2,-9.336471558E-3
2.185562745E1,1.470935345E-2,-1.778244972E-2,-6.567955017E-3
2.186564693E1,2.685827017E-2,-2.997493744E-2,1.494216919E-2
2.187566646E1,2.225637436E-2,-2.829349041E-2,2.897930145E-2
2.188570505E1,1.751989126E-2,-8.265495300E-3,2.624130249E-2
2.189572453E1,1.000267267E-2,2.158761024E-3,-1.413536072E-2
2.190574406E1,1.016259193E-4,7.907032967E-3,1.209545135E-2
2.191574969E1,-9.679913521E-3,3.249239922E-2,8.027267456E-2
2.192576917E1,-8.202195168E-4,2.908587456E-2,4.613113403E-2
2.193578870E1,2.925157547E-3,2.917408943E-2,-3.677749634E-2
2.194580708E1,2.244055271E-3,4.385960102E-2,-3.583145142E-2
2.195582661E1,2.319258451E-2,1.790690422E-2,-1.372718811E-2
2.196584609E1,2.068996429E-2,-2.257978916E-2,5.589485168E-3
2.197592969E1,4.162430763E-3,-2.523136139E-2,1.276111603E-2
2.198594922E1,-7.416844368E-3,2.981185913E-3,1.747989655E-2
2.199596875E1,-1.670104265E-2,-2.091920376E-2,3.289222717E-3
2.200593422E1,-2.122342587E-3,-1.702070236E-3,1.057052612E-2
2.201595385E1,4.887878895E-3,8.154869080E-3,2.717590332E-2
2.202597344E1,4.609465599E-3,8.381724358E-3,4.113864899E-2
2.203598578E1,-1.712775230E-2,1.557195187E-2,3.836154938E-2
2.204600542E1,-7.736682892E-3,3.652215004E-3,2.856063843E-2
2.205602500E1,-3.147602081E-3,-5.411267281E-3,4.836082458E-3
2.206603839E1,-7.788419724E-3,-7.110834122E-3,-6.687164307E-3
2.207605802E1,4.219830036E-3,-2.059733868E-2,8.153915405E-4
2.208607760E1,-6.642341614E-4,-5.504477024E-2,1.053714752E-2
2.209611052E1,1.027643681E-3,-3.962898254E-2,-1.141548157E-3
2.210613016E1,-2.199411392E-3,-4.117250443E-2,-2.207851410E-2
2.211614974E1,-3.035783768E-3,-2.834904194E-2,-3.086948395E-2
2.212615193E1,3.240168095E-3,-1.573526859E-2,-2.067661285E-2
2.213617156E1,-4.709780216E-3,-3.588080406E-3,2.227878571E-2
2.214619115E1,-1.933228970E-2,-1.078689098E-2,4.095458984E-2
2.215621208E1,3.739356995E-3,-1.990425587E-2,2.402973175E-2
2.216623172E1,1.429396868E-2,-7.320284843E-3,1.447105408E-2
2.217625130E1,7.928729057E-3,-3.844380379E-3,-3.255176544E-2
2.218634490E1,-6.951093674E-4,-7.256984711E-3,-5.286598206E-2
2.219636453E1,-2.038240433E-3,-2.743506432E-2,-9.309768677E-3
2.220638411E1,-7.227659225E-4,-1.719892025E-2,-6.546020508E-3
2.221636521E1,-2.520155907E-2,-1.196408272E-2,1.735496521E-2
2.222638479E1,-2.360302210E-2,7.225275040E-3,3.141784668E-2
2.223640443E1,-3.140282631E-2,2.657890320E-3,7.593154907E-3
2.224641990E1,-9.152889252E-4,1.489138603E-2,-1.651763916E-3
2.225643948E1,-1.523405313E-2,2.264106274E-2,-1.772880554E-2
2.226645911E1,-8.108019829E-4,4.470109940E-3,-2.173805237E-2
2.227646203E1,1.586842537E-2,7.790684700E-3,-1.625347137E-2
2.228648167E1,1.412451267E-3,3.892540932E-3,-1.794815063E-2
2.229650130E1,1.754546165E-2,4.355192184E-3,-1.026153564E-2
2.230652094E1,-4.055202007E-3,-1.220941544E-2,1.955032349E-3
2.231654057E1,-1.079684496E-2,-3.341877460E-2,1.396369934E-2
2.232656016E1,1.602172852E-3,-3.287386894E-2,-4.796028137E-3
2.233657953E1,-1.629585028E-2,-3.684055805E-2,-3.495883942E-2
2.234659911E1,-7.946729660E-3,-4.581081867E-2,1.303291321E-2
2.235661875E1,1.182246208E-2,-4.363012314E-2,5.541133881E-2
2.236664542E1,3.287005424E-2,-5.104458332E-2,5.464553833E-2
2.237666500E1,4.585260153E-2,-2.732706070E-2,1.858901978E-2
2.238668464E1,2.148449421E-3,-2.758741379E-3,-3.319168091E-2
2.239669880E1,-1.898121834E-2,1.009643078E-2,-3.457355499E-2
2.240671838E1,-6.212651730E-3,1.232028008E-3,2.763080597E-2
2.241673802E1,1.099383831E-2,8.122324944E-3,5.572891235E-2
2.242675401E1,1.592314243E-2,-4.696846008E-5,7.618141174E-2
2.243677365E1,1.146268845E-2,-1.770579815E-2,4.212570190E-2
2.244679323E1,-3.799498081E-3,-1.249897480E-2,-5.235099792E-2
2.245680828E1,-9.783327579E-3,1.091790199E-2,-7.677555084E-2
2.246682792E1,8.961379528E-3,-3.811120987E-3,-4.437255859E-2
2.247684750E1,4.528766870E-2,-8.975267410E-4,3.669834137E-2
2.248687745E1,3.122514486E-2,-3.653252125E-2,2.918624878E-2
2.249689708E1,1.338547468E-2,-2.701056004E-2,-5.351924896E-2
2.250691667E1,-3.141003847E-2,-2.190136909E-2,-7.587337494E-2
2.251693266E1,-2.043479681E-2,-2.792918682E-2,-7.652282715E-2
2.252695229E1,-1.849293709E-2,-2.720522881E-2,-3.009414673E-2
2.253697188E1,-6.941378117E-3,-4.403996468E-2,3.192138672E-2
2.254699604E1,1.350104809E-2,-2.621841431E-2,8.805656433E-2
2.255701568E1,1.387923956E-2,5.334734917E-3,7.962703705E-2
2.256703526E1,2.016127110E-3,1.778519154E-2,6.427955627E-2
2.257704620E1,-1.692467928E-2,2.783071995E-2,5.625724792E-2
2.258706578E1,-1.910829544E-2,2.393865585E-2,3.193187714E-2
2.259708542E1,-3.053706884E-2,2.982258797E-2,-1.077651978E-2
2.260712224E1,-2.740448713E-2,2.604520321E-2,-1.746273041E-2
2.261714188E1,-1.962906122E-2,1.700747013E-2,-2.176189423E-2
2.262716146E1,-5.003750324E-3,1.000177860E-2,-2.511024475E-3
2.263718359E1,6.862401962E-3,-2.099382877E-2,1.869201660E-2
2.264720318E1,6.514668465E-3,-4.462206364E-2,4.185676575E-3
2.265722281E1,1.258134842E-3,-5.409133434E-2,3.989219666E-3
2.266723031E1,1.951014996E-2,-6.835865974E-2,3.756523132E-3
2.267724995E1,1.852637529E-2,-6.115221977E-2,1.294612885E-2
2.268726953E1,-1.062792540E-2,-5.412364006E-2,1.256179810E-2
2.269729979E1,-6.363034248E-3,-4.986488819E-2,1.920795441E-2
2.270731943E1,-1.355975866E-2,-3.877663612E-2,2.574348450E-2
2.271733901E1,-3.417587280E-2,-2.578568459E-2,1.333808899E-2
2.272736125E1,-7.150352001E-3,-3.428232670E-2,1.055717468E-2
2.273738088E1,9.917378426E-3,-3.076851368E-2,-1.585960388E-3
2.274740047E1,2.896440029E-2,-2.002608776E-2,-1.350402832E-2
2.275739990E1,2.608656883E-2,-1.186227798E-2,-4.064559937E-3
2.276741953E1,-1.255369186E-2,2.649068832E-3,5.115509033E-3
2.277743911E1,-1.088768244E-2,-4.528045654E-3,-4.744529724E-3
2.278747427E1,-3.046989441E-4,2.628898621E-2,-3.092002869E-2
2.279749385E1,-1.843738556E-2,5.356240273E-2,5.624389648E-2
2.280751349E1,-1.954323053E-2,3.752148151E-2,9.482669830E-2
2.281752214E1,-1.295465231E-2,3.918504715E-2,-2.952384949E-2
2.282754172E1,-1.091480255E-3,3.253257275E-2,-1.139545441E-1
2.283756135E1,1.541131735E-2,1.389837265E-2,-3.456401825E-2
2.284759656E1,3.139424324E-2,-2.908849716E-2,2.451801300E-2
2.285761620E1,1.415741444E-2,-4.869139194E-2,9.525299072E-3
2.286763578E1,-9.887516499E-3,-5.666947365E-2,-3.352832794E-2
2.287763146E1,-3.098458052E-2,-4.097974300E-2,-3.112220764E-2
2.288765109E1,-3.027749062E-2,-4.429543018E-2,1.600456238E-2
2.289767068E1,-1.291489601E-2,-4.268395901E-2,4.589748383E-2
2.290768958E1,6.293833256E-3,-2.205300331E-2,2.351093292E-2
2.291770917E1,2.726000547E-2,3.312230110E-3,3.213405609E-2
2.292772880E1,3.854238987E-2,9.662866592E-3,1.946067810E-2
2.293775688E1,3.083527088E-2,2.313172817E-2,-9.459495544E-3
2.294777651E1,1.610291004E-2,1.063001156E-2,-2.140426636E-2
2.295779609E1,1.370549202E-3,4.929304123E-3,-4.967689514E-3
2.296782865E1,-2.492141724E-2,-8.475661278E-3,1.110553741E-2
2.297784828E1,-3.720426559E-2,-2.693438530E-2,2.445888519E-2
2.298786786E1,-3.509306908E-2,-3.024101257E-3,2.243995667E-3
2.299788318E1,-9.240567684E-3,-5.447387695E-3,6.307601929E-3
2.300790276E1,-2.574980259E-3,-1.739287376E-2,-2.502155304E-2
2.301792240E1,1.840871572E-2,-1.516532898E-2,-3.934669495E-2
2.302793396E1,3.694635630E-2,-2.965712547E-2,-4.637527466E-2
2.303795359E1,1.088374853E-2,-2.767765522E-2,-3.209972382E-2
2.304797318E1,2.293032408E-2,-2.594065666E-2,-1.603126526E-3
2.305799479E1,4.085004330E-3,-1.979255676E-2,-1.402378082E-2
2.306801443E1,-1.239579916E-2,5.832910538E-4,-9.748458862E-3
2.307803401E1,-9.916603565E-3,-1.218914986E-2,6.238937378E-3
2.308806526E1,-2.419388294E-2,-1.053857803E-2,7.834434509E-3
2.309808490E1,-2.412480116E-2,-8.642315865E-3,1.907348633E-5
2.310810448E1,-7.433712482E-3,-6.772160530E-3,-2.945899963E-3
2.311810542E1,-1.435172558E-2,-1.936137676E-2,-1.172065735E-3
2.312812505E1,-1.149064302E-2,-3.494143486E-3,-1.589107513E-2
2.313814464E1,1.743221283E-2,9.647727013E-3,2.460479736E-4
2.314816734E1,5.792737007E-3,1.382827759E-3,1.140499115E-2
2.315818693E1,1.052302122E-2,1.454591751E-2,-5.876541138E-3
2.316820656E1,-1.471877098E-3,2.299320698E-2,-2.520656586E-2
2.317822495E1,6.411671638E-4,1.482617855E-2,-1.832675934E-2
2.318824453E1,-2.781856060E-2,1.175248623E-2,-4.213333130E-2
2.319826417E1,-3.194570541E-2,-7.935762405E-4,-3.963661194E-2
2.320830229E1,-9.957015514E-3,8.051514626E-3,-1.598167419E-2
2.321832188E1,-7.221341133E-3,2.323269844E-3,1.901817322E-2
2.322834151E1,4.668414593E-3,-2.500927448E-2,4.630947113E-2
2.323834474E1,2.321660519E-2,-1.712989807E-2,4.482746124E-2
2.324836438E1,2.261555195E-2,-1.619541645E-2,2.221202850E-2
2.325838396E1,2.446252108E-2,-9.863376617E-3,-2.348899841E-2
2.326840932E1,1.690769196E-2,1.147109270E-2,-5.419445038E-2
2.327842896E1,-1.416748762E-2,2.360385656E-2,-3.960132599E-2
2.328844854E1,-1.892566681E-2,7.021844387E-3,-1.115703583E-2
2.329842245E1,-2.371150255E-2,-1.939827204E-2,4.498958588E-2
2.330844208E1,-1.638966799E-2,-1.060444117E-2,5.778694153E-2
2.331846167E1,-2.719748020E-2,1.326680183E-3,-4.719924927E-2
2.332848130E1,1.483559608E-4,1.743179560E-2,-9.371185303E-2
2.333852255E1,2.624297142E-2,3.164571524E-2,-3.112411499E-2
2.334854219E1,7.209891081E-2,9.388446808E-3,5.146026611E-2
2.335856177E1,7.588583231E-2,-2.018719912E-2,6.661415100E-2
2.336860281E1,3.224909306E-2,-4.311084747E-3,-5.584716797E-3
2.337862240E1,-1.423805952E-2,4.892885685E-3,-6.703281403E-2
2.338864203E1,-4.011291265E-2,3.007650375E-4,-1.297063828E-1
2.339865453E1,-4.113566875E-2,-9.334623814E-3,-1.065692902E-1
2.340867411E1,-1.621240377E-2,-2.029728889E-2,-2.745819092E-2
2.341869375E1,1.382470131E-3,-1.824021339E-2,3.138637543E-2
2.342870448E1,8.889734745E-3,-7.251799107E-3,5.622673035E-2
2.343872411E1,4.444241524E-3,5.904734135E-3,6.181907654E-2
2.344874370E1,5.030035973E-3,1.424175501E-2,8.147144318E-2
2.345877021E1,-1.648426056E-3,3.455954790E-2,9.140586853E-2
2.346878984E1,-1.548552513E-2,5.526512861E-2,5.414772034E-2
2.347880943E1,-1.487249136E-2,4.135078192E-2,-1.298999786E-2
2.348885141E1,-1.898717880E-2,3.796452284E-2,-5.773639679E-2
2.349887104E1,-3.737622499E-2,4.222697020E-2,-7.109355927E-2
2.350889063E1,-2.271497250E-2,2.738332748E-2,-4.423618317E-2
2.351889047E1,-1.825875044E-2,2.178138494E-2,-2.260398865E-2
2.352891010E1,-1.165974140E-2,-1.031392813E-2,1.272201538E-2
2.353892969E1,1.849889755E-3,-1.148146391E-2,3.538131714E-4
2.354894776E1,6.234109402E-3,-2.634137869E-2,-4.676818848E-3
2.355896740E1,6.414711475E-3,-1.726198196E-2,1.161289215E-2
2.356898698E1,4.491865635E-3,-2.219837904E-2,-7.643699646E-3
2.357901521E1,1.953840256E-4,-2.930581570E-2,-5.383491516E-3
2.358903479E1,-4.128754139E-3,-1.766788960E-2,-8.306503296E-4
2.359905443E1,-1.329165697E-2,-8.943319321E-3,-3.171253204E-2
2.360907776E1,-5.925297737E-3,-1.224017143E-2,-4.090499878E-2
2.361909740E1,-1.153409481E-3,-1.342773438E-2,-2.878761292E-2
2.362911698E1,-5.986392498E-3,-7.943212986E-3,1.369285583E-2
2.363913026E1,9.064674377E-4,4.064917564E-3,2.481269836E-2
2.364914990E1,2.196979523E-2,-3.071248531E-3,1.220703125E-2
2.365916948E1,2.184188366E-2,-2.551376820E-3,-3.308582306E-2
2.366918104E1,2.187550068E-2,-6.231486797E-3,-6.937980652E-3
2.367920062E1,3.308296204E-3,-2.342879772E-3,2.353572845E-2
2.368922026E1,2.025264502E-2,1.387882233E-2,-7.660865784E-3
2.369923677E1,1.529425383E-2,2.350389957E-2,-2.181911469E-2
2.370925641E1,-8.570969105E-3,3.040689230E-2,-3.341388702E-2
2.371927599E1,-5.972683430E-3,1.584208012E-2,-2.833843231E-2
